,Time,Well,Data,Row,Column,Read,Plate,Clock Time,Sample #,Name
1730,0 days 01:10:30,H5,30714.0,H,5,mScarlet,Plate 1,2025-10-30 12:47:46,2,F30MangoIV-mScarlet
1731,0 days 01:15:30,H5,36972.0,H,5,mScarlet,Plate 1,2025-10-30 12:52:46,2,F30MangoIV-mScarlet
1732,0 days 01:20:30,H5,43008.0,H,5,mScarlet,Plate 1,2025-10-30 12:57:46,2,F30MangoIV-mScarlet
1733,0 days 01:25:30,H5,49527.0,H,5,mScarlet,Plate 1,2025-10-30 13:02:46,2,F30MangoIV-mScarlet
1734,0 days 01:30:30,H5,56273.0,H,5,mScarlet,Plate 1,2025-10-30 13:07:46,2,F30MangoIV-mScarlet
1735,0 days 01:35:30,H5,62712.0,H,5,mScarlet,Plate 1,2025-10-30 13:12:46,2,F30MangoIV-mScarlet
1736,0 days 01:40:30,H5,69006.0,H,5,mScarlet,Plate 1,2025-10-30 13:17:46,2,F30MangoIV-mScarlet
1737,0 days 01:45:30,H5,75947.0,H,5,mScarlet,Plate 1,2025-10-30 13:22:46,2,F30MangoIV-mScarlet
1738,0 days 01:50:30,H5,81918.0,H,5,mScarlet,Plate 1,2025-10-30 13:27:46,2,F30MangoIV-mScarlet
1739,0 days 01:55:30,H5,87606.0,H,5,mScarlet,Plate 1,2025-10-30 13:32:46,2,F30MangoIV-mScarlet
1740,0 days 02:00:30,H5,93554.0,H,5,mScarlet,Plate 1,2025-10-30 13:37:46,2,F30MangoIV-mScarlet
1741,0 days 02:05:30,H5,100329.0,H,5,mScarlet,Plate 1,2025-10-30 13:42:46,2,F30MangoIV-mScarlet
1742,0 days 02:10:30,H5,105292.0,H,5,mScarlet,Plate 1,2025-10-30 13:47:46,2,F30MangoIV-mScarlet
1743,0 days 02:15:30,H5,110938.0,H,5,mScarlet,Plate 1,2025-10-30 13:52:46,2,F30MangoIV-mScarlet
1744,0 days 02:20:30,H5,115462.0,H,5,mScarlet,Plate 1,2025-10-30 13:57:46,2,F30MangoIV-mScarlet
1745,0 days 02:25:30,H5,119995.0,H,5,mScarlet,Plate 1,2025-10-30 14:02:46,2,F30MangoIV-mScarlet
1746,0 days 02:30:30,H5,125351.0,H,5,mScarlet,Plate 1,2025-10-30 14:07:46,2,F30MangoIV-mScarlet
1747,0 days 02:35:30,H5,129824.0,H,5,mScarlet,Plate 1,2025-10-30 14:12:46,2,F30MangoIV-mScarlet
1748,0 days 02:40:30,H5,134416.0,H,5,mScarlet,Plate 1,2025-10-30 14:17:46,2,F30MangoIV-mScarlet
1749,0 days 02:45:30,H5,137539.0,H,5,mScarlet,Plate 1,2025-10-30 14:22:46,2,F30MangoIV-mScarlet
1750,0 days 02:50:30,H5,141452.0,H,5,mScarlet,Plate 1,2025-10-30 14:27:46,2,F30MangoIV-mScarlet
1751,0 days 02:55:30,H5,144041.0,H,5,mScarlet,Plate 1,2025-10-30 14:32:46,2,F30MangoIV-mScarlet
1752,0 days 03:00:30,H5,146868.0,H,5,mScarlet,Plate 1,2025-10-30 14:37:46,2,F30MangoIV-mScarlet
1753,0 days 03:05:30,H5,150006.0,H,5,mScarlet,Plate 1,2025-10-30 14:42:46,2,F30MangoIV-mScarlet
1754,0 days 03:10:30,H5,152142.0,H,5,mScarlet,Plate 1,2025-10-30 14:47:46,2,F30MangoIV-mScarlet
1755,0 days 03:15:30,H5,154839.0,H,5,mScarlet,Plate 1,2025-10-30 14:52:46,2,F30MangoIV-mScarlet
1756,0 days 03:20:30,H5,155509.0,H,5,mScarlet,Plate 1,2025-10-30 14:57:46,2,F30MangoIV-mScarlet
1757,0 days 03:25:30,H5,157065.0,H,5,mScarlet,Plate 1,2025-10-30 15:02:46,2,F30MangoIV-mScarlet
1758,0 days 03:30:30,H5,158553.0,H,5,mScarlet,Plate 1,2025-10-30 15:07:46,2,F30MangoIV-mScarlet
1759,0 days 03:35:30,H5,159567.0,H,5,mScarlet,Plate 1,2025-10-30 15:12:46,2,F30MangoIV-mScarlet
1760,0 days 03:40:30,H5,159794.0,H,5,mScarlet,Plate 1,2025-10-30 15:17:46,2,F30MangoIV-mScarlet
1761,0 days 03:45:30,H5,160736.0,H,5,mScarlet,Plate 1,2025-10-30 15:22:46,2,F30MangoIV-mScarlet
1762,0 days 03:50:30,H5,161393.0,H,5,mScarlet,Plate 1,2025-10-30 15:27:46,2,F30MangoIV-mScarlet
1763,0 days 03:55:30,H5,162808.0,H,5,mScarlet,Plate 1,2025-10-30 15:32:46,2,F30MangoIV-mScarlet
1764,0 days 04:00:30,H5,162769.0,H,5,mScarlet,Plate 1,2025-10-30 15:37:46,2,F30MangoIV-mScarlet
1765,0 days 04:05:30,H5,162231.0,H,5,mScarlet,Plate 1,2025-10-30 15:42:46,2,F30MangoIV-mScarlet
1766,0 days 04:10:30,H5,163084.0,H,5,mScarlet,Plate 1,2025-10-30 15:47:46,2,F30MangoIV-mScarlet
1767,0 days 04:15:30,H5,163479.0,H,5,mScarlet,Plate 1,2025-10-30 15:52:46,2,F30MangoIV-mScarlet
1768,0 days 04:20:30,H5,163426.0,H,5,mScarlet,Plate 1,2025-10-30 15:57:46,2,F30MangoIV-mScarlet
1769,0 days 04:25:30,H5,163590.0,H,5,mScarlet,Plate 1,2025-10-30 16:02:46,2,F30MangoIV-mScarlet
1770,0 days 04:30:30,H5,164233.0,H,5,mScarlet,Plate 1,2025-10-30 16:07:46,2,F30MangoIV-mScarlet
1771,0 days 04:35:30,H5,162884.0,H,5,mScarlet,Plate 1,2025-10-30 16:12:46,2,F30MangoIV-mScarlet
1772,0 days 04:40:30,H5,162822.0,H,5,mScarlet,Plate 1,2025-10-30 16:17:46,2,F30MangoIV-mScarlet
1773,0 days 04:45:30,H5,163268.0,H,5,mScarlet,Plate 1,2025-10-30 16:22:46,2,F30MangoIV-mScarlet
1774,0 days 04:50:30,H5,162405.0,H,5,mScarlet,Plate 1,2025-10-30 16:27:46,2,F30MangoIV-mScarlet
1775,0 days 04:55:30,H5,163624.0,H,5,mScarlet,Plate 1,2025-10-30 16:32:46,2,F30MangoIV-mScarlet
1776,0 days 05:00:30,H5,162006.0,H,5,mScarlet,Plate 1,2025-10-30 16:37:46,2,F30MangoIV-mScarlet
1777,0 days 05:05:30,H5,162168.0,H,5,mScarlet,Plate 1,2025-10-30 16:42:46,2,F30MangoIV-mScarlet
1778,0 days 05:10:30,H5,162206.0,H,5,mScarlet,Plate 1,2025-10-30 16:47:46,2,F30MangoIV-mScarlet
1779,0 days 05:15:30,H5,161411.0,H,5,mScarlet,Plate 1,2025-10-30 16:52:46,2,F30MangoIV-mScarlet
1780,0 days 05:20:30,H5,162203.0,H,5,mScarlet,Plate 1,2025-10-30 16:57:46,2,F30MangoIV-mScarlet
1781,0 days 05:25:30,H5,162252.0,H,5,mScarlet,Plate 1,2025-10-30 17:02:46,2,F30MangoIV-mScarlet
1782,0 days 00:00:30,H7,152.0,H,7,mScarlet,Plate 1,2025-10-30 11:37:46,3,F30MangoIV-RiboJ-mScarlet
1783,0 days 00:05:30,H7,49.0,H,7,mScarlet,Plate 1,2025-10-30 11:42:46,3,F30MangoIV-RiboJ-mScarlet
1784,0 days 00:10:30,H7,52.0,H,7,mScarlet,Plate 1,2025-10-30 11:47:46,3,F30MangoIV-RiboJ-mScarlet
1785,0 days 00:15:30,H7,73.0,H,7,mScarlet,Plate 1,2025-10-30 11:52:46,3,F30MangoIV-RiboJ-mScarlet
1786,0 days 00:20:30,H7,291.0,H,7,mScarlet,Plate 1,2025-10-30 11:57:46,3,F30MangoIV-RiboJ-mScarlet
1787,0 days 00:25:30,H7,1063.0,H,7,mScarlet,Plate 1,2025-10-30 12:02:46,3,F30MangoIV-RiboJ-mScarlet
1788,0 days 00:30:30,H7,2915.0,H,7,mScarlet,Plate 1,2025-10-30 12:07:46,3,F30MangoIV-RiboJ-mScarlet
1789,0 days 00:35:30,H7,6104.0,H,7,mScarlet,Plate 1,2025-10-30 12:12:46,3,F30MangoIV-RiboJ-mScarlet
1790,0 days 00:40:30,H7,10811.0,H,7,mScarlet,Plate 1,2025-10-30 12:17:46,3,F30MangoIV-RiboJ-mScarlet
1791,0 days 00:45:30,H7,17508.0,H,7,mScarlet,Plate 1,2025-10-30 12:22:46,3,F30MangoIV-RiboJ-mScarlet
1792,0 days 00:50:30,H7,25427.0,H,7,mScarlet,Plate 1,2025-10-30 12:27:46,3,F30MangoIV-RiboJ-mScarlet
1793,0 days 00:55:30,H7,34473.0,H,7,mScarlet,Plate 1,2025-10-30 12:32:46,3,F30MangoIV-RiboJ-mScarlet
1794,0 days 01:00:30,H7,45200.0,H,7,mScarlet,Plate 1,2025-10-30 12:37:46,3,F30MangoIV-RiboJ-mScarlet
1795,0 days 01:05:30,H7,56878.0,H,7,mScarlet,Plate 1,2025-10-30 12:42:46,3,F30MangoIV-RiboJ-mScarlet
1796,0 days 01:10:30,H7,69264.0,H,7,mScarlet,Plate 1,2025-10-30 12:47:46,3,F30MangoIV-RiboJ-mScarlet
1797,0 days 01:15:30,H7,82015.0,H,7,mScarlet,Plate 1,2025-10-30 12:52:46,3,F30MangoIV-RiboJ-mScarlet
1798,0 days 01:20:30,H7,95523.0,H,7,mScarlet,Plate 1,2025-10-30 12:57:46,3,F30MangoIV-RiboJ-mScarlet
1799,0 days 01:25:30,H7,108680.0,H,7,mScarlet,Plate 1,2025-10-30 13:02:46,3,F30MangoIV-RiboJ-mScarlet
1800,0 days 01:30:30,H7,121740.0,H,7,mScarlet,Plate 1,2025-10-30 13:07:46,3,F30MangoIV-RiboJ-mScarlet
1801,0 days 01:35:30,H7,134306.0,H,7,mScarlet,Plate 1,2025-10-30 13:12:46,3,F30MangoIV-RiboJ-mScarlet
1802,0 days 01:40:30,H7,147398.0,H,7,mScarlet,Plate 1,2025-10-30 13:17:46,3,F30MangoIV-RiboJ-mScarlet
1803,0 days 01:45:30,H7,159432.0,H,7,mScarlet,Plate 1,2025-10-30 13:22:46,3,F30MangoIV-RiboJ-mScarlet
1804,0 days 01:50:30,H7,169960.0,H,7,mScarlet,Plate 1,2025-10-30 13:27:46,3,F30MangoIV-RiboJ-mScarlet
1805,0 days 01:55:30,H7,181120.0,H,7,mScarlet,Plate 1,2025-10-30 13:32:46,3,F30MangoIV-RiboJ-mScarlet
1806,0 days 02:00:30,H7,191139.0,H,7,mScarlet,Plate 1,2025-10-30 13:37:46,3,F30MangoIV-RiboJ-mScarlet
1807,0 days 02:05:30,H7,198492.0,H,7,mScarlet,Plate 1,2025-10-30 13:42:46,3,F30MangoIV-RiboJ-mScarlet
1808,0 days 02:10:30,H7,206428.0,H,7,mScarlet,Plate 1,2025-10-30 13:47:46,3,F30MangoIV-RiboJ-mScarlet
1809,0 days 02:15:30,H7,212237.0,H,7,mScarlet,Plate 1,2025-10-30 13:52:46,3,F30MangoIV-RiboJ-mScarlet
1810,0 days 02:20:30,H7,217889.0,H,7,mScarlet,Plate 1,2025-10-30 13:57:46,3,F30MangoIV-RiboJ-mScarlet
1811,0 days 02:25:30,H7,221268.0,H,7,mScarlet,Plate 1,2025-10-30 14:02:46,3,F30MangoIV-RiboJ-mScarlet
1812,0 days 02:30:30,H7,225655.0,H,7,mScarlet,Plate 1,2025-10-30 14:07:46,3,F30MangoIV-RiboJ-mScarlet
1813,0 days 02:35:30,H7,228429.0,H,7,mScarlet,Plate 1,2025-10-30 14:12:46,3,F30MangoIV-RiboJ-mScarlet
1814,0 days 02:40:30,H7,230472.0,H,7,mScarlet,Plate 1,2025-10-30 14:17:46,3,F30MangoIV-RiboJ-mScarlet
1815,0 days 02:45:30,H7,231482.0,H,7,mScarlet,Plate 1,2025-10-30 14:22:46,3,F30MangoIV-RiboJ-mScarlet
1816,0 days 02:50:30,H7,234904.0,H,7,mScarlet,Plate 1,2025-10-30 14:27:46,3,F30MangoIV-RiboJ-mScarlet
1817,0 days 02:55:30,H7,235963.0,H,7,mScarlet,Plate 1,2025-10-30 14:32:46,3,F30MangoIV-RiboJ-mScarlet
1818,0 days 03:00:30,H7,237003.0,H,7,mScarlet,Plate 1,2025-10-30 14:37:46,3,F30MangoIV-RiboJ-mScarlet
1819,0 days 03:05:30,H7,236487.0,H,7,mScarlet,Plate 1,2025-10-30 14:42:46,3,F30MangoIV-RiboJ-mScarlet
1820,0 days 03:10:30,H7,238367.0,H,7,mScarlet,Plate 1,2025-10-30 14:47:46,3,F30MangoIV-RiboJ-mScarlet
1821,0 days 03:15:30,H7,239579.0,H,7,mScarlet,Plate 1,2025-10-30 14:52:46,3,F30MangoIV-RiboJ-mScarlet
1822,0 days 03:20:30,H7,239645.0,H,7,mScarlet,Plate 1,2025-10-30 14:57:46,3,F30MangoIV-RiboJ-mScarlet
1823,0 days 03:25:30,H7,240201.0,H,7,mScarlet,Plate 1,2025-10-30 15:02:46,3,F30MangoIV-RiboJ-mScarlet
1824,0 days 03:30:30,H7,239939.0,H,7,mScarlet,Plate 1,2025-10-30 15:07:46,3,F30MangoIV-RiboJ-mScarlet
1825,0 days 03:35:30,H7,239670.0,H,7,mScarlet,Plate 1,2025-10-30 15:12:46,3,F30MangoIV-RiboJ-mScarlet
1826,0 days 03:40:30,H7,240496.0,H,7,mScarlet,Plate 1,2025-10-30 15:17:46,3,F30MangoIV-RiboJ-mScarlet
1827,0 days 03:45:30,H7,240654.0,H,7,mScarlet,Plate 1,2025-10-30 15:22:46,3,F30MangoIV-RiboJ-mScarlet
1828,0 days 03:50:30,H7,240180.0,H,7,mScarlet,Plate 1,2025-10-30 15:27:46,3,F30MangoIV-RiboJ-mScarlet
1829,0 days 03:55:30,H7,240304.0,H,7,mScarlet,Plate 1,2025-10-30 15:32:46,3,F30MangoIV-RiboJ-mScarlet
1830,0 days 04:00:30,H7,241148.0,H,7,mScarlet,Plate 1,2025-10-30 15:37:46,3,F30MangoIV-RiboJ-mScarlet
1831,0 days 04:05:30,H7,240572.0,H,7,mScarlet,Plate 1,2025-10-30 15:42:46,3,F30MangoIV-RiboJ-mScarlet
1832,0 days 04:10:30,H7,240650.0,H,7,mScarlet,Plate 1,2025-10-30 15:47:46,3,F30MangoIV-RiboJ-mScarlet
1833,0 days 04:15:30,H7,240448.0,H,7,mScarlet,Plate 1,2025-10-30 15:52:46,3,F30MangoIV-RiboJ-mScarlet
1834,0 days 04:20:30,H7,239869.0,H,7,mScarlet,Plate 1,2025-10-30 15:57:46,3,F30MangoIV-RiboJ-mScarlet
1835,0 days 04:25:30,H7,240105.0,H,7,mScarlet,Plate 1,2025-10-30 16:02:46,3,F30MangoIV-RiboJ-mScarlet
1836,0 days 04:30:30,H7,239178.0,H,7,mScarlet,Plate 1,2025-10-30 16:07:46,3,F30MangoIV-RiboJ-mScarlet
1837,0 days 04:35:30,H7,239249.0,H,7,mScarlet,Plate 1,2025-10-30 16:12:46,3,F30MangoIV-RiboJ-mScarlet
1838,0 days 04:40:30,H7,239082.0,H,7,mScarlet,Plate 1,2025-10-30 16:17:46,3,F30MangoIV-RiboJ-mScarlet
1839,0 days 04:45:30,H7,238989.0,H,7,mScarlet,Plate 1,2025-10-30 16:22:46,3,F30MangoIV-RiboJ-mScarlet
1840,0 days 04:50:30,H7,237162.0,H,7,mScarlet,Plate 1,2025-10-30 16:27:46,3,F30MangoIV-RiboJ-mScarlet
1841,0 days 04:55:30,H7,237617.0,H,7,mScarlet,Plate 1,2025-10-30 16:32:46,3,F30MangoIV-RiboJ-mScarlet
1842,0 days 05:00:30,H7,236499.0,H,7,mScarlet,Plate 1,2025-10-30 16:37:46,3,F30MangoIV-RiboJ-mScarlet
1843,0 days 05:05:30,H7,237595.0,H,7,mScarlet,Plate 1,2025-10-30 16:42:46,3,F30MangoIV-RiboJ-mScarlet
1844,0 days 05:10:30,H7,235592.0,H,7,mScarlet,Plate 1,2025-10-30 16:47:46,3,F30MangoIV-RiboJ-mScarlet
1845,0 days 05:15:30,H7,235086.0,H,7,mScarlet,Plate 1,2025-10-30 16:52:46,3,F30MangoIV-RiboJ-mScarlet
1846,0 days 05:20:30,H7,234708.0,H,7,mScarlet,Plate 1,2025-10-30 16:57:46,3,F30MangoIV-RiboJ-mScarlet
1847,0 days 05:25:30,H7,234423.0,H,7,mScarlet,Plate 1,2025-10-30 17:02:46,3,F30MangoIV-RiboJ-mScarlet
1848,0 days 00:00:30,H9,165.0,H,9,mScarlet,Plate 1,2025-10-30 11:37:46,4,tMangoIV-RiboJ-mScarlet
1849,0 days 00:05:30,H9,55.0,H,9,mScarlet,Plate 1,2025-10-30 11:42:46,4,tMangoIV-RiboJ-mScarlet
1850,0 days 00:10:30,H9,55.0,H,9,mScarlet,Plate 1,2025-10-30 11:47:46,4,tMangoIV-RiboJ-mScarlet
1851,0 days 00:15:30,H9,59.0,H,9,mScarlet,Plate 1,2025-10-30 11:52:46,4,tMangoIV-RiboJ-mScarlet
1852,0 days 00:20:30,H9,241.0,H,9,mScarlet,Plate 1,2025-10-30 11:57:46,4,tMangoIV-RiboJ-mScarlet
1853,0 days 00:25:30,H9,883.0,H,9,mScarlet,Plate 1,2025-10-30 12:02:46,4,tMangoIV-RiboJ-mScarlet
1854,0 days 00:30:30,H9,2364.0,H,9,mScarlet,Plate 1,2025-10-30 12:07:46,4,tMangoIV-RiboJ-mScarlet
1855,0 days 00:35:30,H9,4993.0,H,9,mScarlet,Plate 1,2025-10-30 12:12:46,4,tMangoIV-RiboJ-mScarlet
1856,0 days 00:40:30,H9,8967.0,H,9,mScarlet,Plate 1,2025-10-30 12:17:46,4,tMangoIV-RiboJ-mScarlet
1857,0 days 00:45:30,H9,14548.0,H,9,mScarlet,Plate 1,2025-10-30 12:22:46,4,tMangoIV-RiboJ-mScarlet
1858,0 days 00:50:30,H9,21111.0,H,9,mScarlet,Plate 1,2025-10-30 12:27:46,4,tMangoIV-RiboJ-mScarlet
1859,0 days 00:55:30,H9,28906.0,H,9,mScarlet,Plate 1,2025-10-30 12:32:46,4,tMangoIV-RiboJ-mScarlet
1860,0 days 01:00:30,H9,38285.0,H,9,mScarlet,Plate 1,2025-10-30 12:37:46,4,tMangoIV-RiboJ-mScarlet
1861,0 days 01:05:30,H9,48422.0,H,9,mScarlet,Plate 1,2025-10-30 12:42:46,4,tMangoIV-RiboJ-mScarlet
1862,0 days 01:10:30,H9,59088.0,H,9,mScarlet,Plate 1,2025-10-30 12:47:46,4,tMangoIV-RiboJ-mScarlet
1863,0 days 01:15:30,H9,69816.0,H,9,mScarlet,Plate 1,2025-10-30 12:52:46,4,tMangoIV-RiboJ-mScarlet
1864,0 days 01:20:30,H9,81420.0,H,9,mScarlet,Plate 1,2025-10-30 12:57:46,4,tMangoIV-RiboJ-mScarlet
1865,0 days 01:25:30,H9,93229.0,H,9,mScarlet,Plate 1,2025-10-30 13:02:46,4,tMangoIV-RiboJ-mScarlet
1866,0 days 01:30:30,H9,104995.0,H,9,mScarlet,Plate 1,2025-10-30 13:07:46,4,tMangoIV-RiboJ-mScarlet
1867,0 days 01:35:30,H9,116558.0,H,9,mScarlet,Plate 1,2025-10-30 13:12:46,4,tMangoIV-RiboJ-mScarlet
1868,0 days 01:40:30,H9,128004.0,H,9,mScarlet,Plate 1,2025-10-30 13:17:46,4,tMangoIV-RiboJ-mScarlet
1869,0 days 01:45:30,H9,139255.0,H,9,mScarlet,Plate 1,2025-10-30 13:22:46,4,tMangoIV-RiboJ-mScarlet
1870,0 days 01:50:30,H9,149556.0,H,9,mScarlet,Plate 1,2025-10-30 13:27:46,4,tMangoIV-RiboJ-mScarlet
1871,0 days 01:55:30,H9,159814.0,H,9,mScarlet,Plate 1,2025-10-30 13:32:46,4,tMangoIV-RiboJ-mScarlet
1872,0 days 02:00:30,H9,170161.0,H,9,mScarlet,Plate 1,2025-10-30 13:37:46,4,tMangoIV-RiboJ-mScarlet
1873,0 days 02:05:30,H9,178527.0,H,9,mScarlet,Plate 1,2025-10-30 13:42:46,4,tMangoIV-RiboJ-mScarlet
1874,0 days 02:10:30,H9,187826.0,H,9,mScarlet,Plate 1,2025-10-30 13:47:46,4,tMangoIV-RiboJ-mScarlet
1875,0 days 02:15:30,H9,195657.0,H,9,mScarlet,Plate 1,2025-10-30 13:52:46,4,tMangoIV-RiboJ-mScarlet
1876,0 days 02:20:30,H9,200770.0,H,9,mScarlet,Plate 1,2025-10-30 13:57:46,4,tMangoIV-RiboJ-mScarlet
1877,0 days 02:25:30,H9,207099.0,H,9,mScarlet,Plate 1,2025-10-30 14:02:46,4,tMangoIV-RiboJ-mScarlet
1878,0 days 02:30:30,H9,211271.0,H,9,mScarlet,Plate 1,2025-10-30 14:07:46,4,tMangoIV-RiboJ-mScarlet
1879,0 days 02:35:30,H9,216179.0,H,9,mScarlet,Plate 1,2025-10-30 14:12:46,4,tMangoIV-RiboJ-mScarlet
1880,0 days 02:40:30,H9,219935.0,H,9,mScarlet,Plate 1,2025-10-30 14:17:46,4,tMangoIV-RiboJ-mScarlet
1881,0 days 02:45:30,H9,221869.0,H,9,mScarlet,Plate 1,2025-10-30 14:22:46,4,tMangoIV-RiboJ-mScarlet
1882,0 days 02:50:30,H9,224665.0,H,9,mScarlet,Plate 1,2025-10-30 14:27:46,4,tMangoIV-RiboJ-mScarlet
1883,0 days 02:55:30,H9,225347.0,H,9,mScarlet,Plate 1,2025-10-30 14:32:46,4,tMangoIV-RiboJ-mScarlet
1884,0 days 03:00:30,H9,227560.0,H,9,mScarlet,Plate 1,2025-10-30 14:37:46,4,tMangoIV-RiboJ-mScarlet
1885,0 days 03:05:30,H9,228863.0,H,9,mScarlet,Plate 1,2025-10-30 14:42:46,4,tMangoIV-RiboJ-mScarlet
1886,0 days 03:10:30,H9,229655.0,H,9,mScarlet,Plate 1,2025-10-30 14:47:46,4,tMangoIV-RiboJ-mScarlet
1887,0 days 03:15:30,H9,231097.0,H,9,mScarlet,Plate 1,2025-10-30 14:52:46,4,tMangoIV-RiboJ-mScarlet
1888,0 days 03:20:30,H9,231497.0,H,9,mScarlet,Plate 1,2025-10-30 14:57:46,4,tMangoIV-RiboJ-mScarlet
1889,0 days 03:25:30,H9,231994.0,H,9,mScarlet,Plate 1,2025-10-30 15:02:46,4,tMangoIV-RiboJ-mScarlet
1890,0 days 03:30:30,H9,233470.0,H,9,mScarlet,Plate 1,2025-10-30 15:07:46,4,tMangoIV-RiboJ-mScarlet
1891,0 days 03:35:30,H9,231113.0,H,9,mScarlet,Plate 1,2025-10-30 15:12:46,4,tMangoIV-RiboJ-mScarlet
1892,0 days 03:40:30,H9,231801.0,H,9,mScarlet,Plate 1,2025-10-30 15:17:46,4,tMangoIV-RiboJ-mScarlet
1893,0 days 03:45:30,H9,231660.0,H,9,mScarlet,Plate 1,2025-10-30 15:22:46,4,tMangoIV-RiboJ-mScarlet
1894,0 days 03:50:30,H9,231595.0,H,9,mScarlet,Plate 1,2025-10-30 15:27:46,4,tMangoIV-RiboJ-mScarlet
1895,0 days 03:55:30,H9,231383.0,H,9,mScarlet,Plate 1,2025-10-30 15:32:46,4,tMangoIV-RiboJ-mScarlet
1896,0 days 04:00:30,H9,231741.0,H,9,mScarlet,Plate 1,2025-10-30 15:37:46,4,tMangoIV-RiboJ-mScarlet
1897,0 days 04:05:30,H9,231064.0,H,9,mScarlet,Plate 1,2025-10-30 15:42:46,4,tMangoIV-RiboJ-mScarlet
1898,0 days 04:10:30,H9,232619.0,H,9,mScarlet,Plate 1,2025-10-30 15:47:46,4,tMangoIV-RiboJ-mScarlet
1899,0 days 04:15:30,H9,232084.0,H,9,mScarlet,Plate 1,2025-10-30 15:52:46,4,tMangoIV-RiboJ-mScarlet
1900,0 days 04:20:30,H9,231217.0,H,9,mScarlet,Plate 1,2025-10-30 15:57:46,4,tMangoIV-RiboJ-mScarlet
1901,0 days 04:25:30,H9,230666.0,H,9,mScarlet,Plate 1,2025-10-30 16:02:46,4,tMangoIV-RiboJ-mScarlet
1902,0 days 04:30:30,H9,229923.0,H,9,mScarlet,Plate 1,2025-10-30 16:07:46,4,tMangoIV-RiboJ-mScarlet
1903,0 days 04:35:30,H9,230211.0,H,9,mScarlet,Plate 1,2025-10-30 16:12:46,4,tMangoIV-RiboJ-mScarlet
1904,0 days 04:40:30,H9,230000.0,H,9,mScarlet,Plate 1,2025-10-30 16:17:46,4,tMangoIV-RiboJ-mScarlet
1905,0 days 04:45:30,H9,228515.0,H,9,mScarlet,Plate 1,2025-10-30 16:22:46,4,tMangoIV-RiboJ-mScarlet
1906,0 days 04:50:30,H9,228283.0,H,9,mScarlet,Plate 1,2025-10-30 16:27:46,4,tMangoIV-RiboJ-mScarlet
1907,0 days 04:55:30,H9,227403.0,H,9,mScarlet,Plate 1,2025-10-30 16:32:46,4,tMangoIV-RiboJ-mScarlet
1908,0 days 05:00:30,H9,226497.0,H,9,mScarlet,Plate 1,2025-10-30 16:37:46,4,tMangoIV-RiboJ-mScarlet
1909,0 days 05:05:30,H9,226230.0,H,9,mScarlet,Plate 1,2025-10-30 16:42:46,4,tMangoIV-RiboJ-mScarlet
1910,0 days 05:10:30,H9,226309.0,H,9,mScarlet,Plate 1,2025-10-30 16:47:46,4,tMangoIV-RiboJ-mScarlet
1911,0 days 05:15:30,H9,225757.0,H,9,mScarlet,Plate 1,2025-10-30 16:52:46,4,tMangoIV-RiboJ-mScarlet
1912,0 days 05:20:30,H9,225008.0,H,9,mScarlet,Plate 1,2025-10-30 16:57:46,4,tMangoIV-RiboJ-mScarlet
1913,0 days 05:25:30,H9,225428.0,H,9,mScarlet,Plate 1,2025-10-30 17:02:46,4,tMangoIV-RiboJ-mScarlet
1914,0 days 00:00:30,H11,158.0,H,11,mScarlet,Plate 1,2025-10-30 11:37:46,5,tMangoIV-mScarlet
1915,0 days 00:05:30,H11,50.0,H,11,mScarlet,Plate 1,2025-10-30 11:42:46,5,tMangoIV-mScarlet
1916,0 days 00:10:30,H11,45.0,H,11,mScarlet,Plate 1,2025-10-30 11:47:46,5,tMangoIV-mScarlet
1917,0 days 00:15:30,H11,48.0,H,11,mScarlet,Plate 1,2025-10-30 11:52:46,5,tMangoIV-mScarlet
1918,0 days 00:20:30,H11,106.0,H,11,mScarlet,Plate 1,2025-10-30 11:57:46,5,tMangoIV-mScarlet
1919,0 days 00:25:30,H11,334.0,H,11,mScarlet,Plate 1,2025-10-30 12:02:46,5,tMangoIV-mScarlet
1920,0 days 00:30:30,H11,826.0,H,11,mScarlet,Plate 1,2025-10-30 12:07:46,5,tMangoIV-mScarlet
1921,0 days 00:35:30,H11,1789.0,H,11,mScarlet,Plate 1,2025-10-30 12:12:46,5,tMangoIV-mScarlet
1922,0 days 00:40:30,H11,3418.0,H,11,mScarlet,Plate 1,2025-10-30 12:17:46,5,tMangoIV-mScarlet
1923,0 days 00:45:30,H11,5525.0,H,11,mScarlet,Plate 1,2025-10-30 12:22:46,5,tMangoIV-mScarlet
1924,0 days 00:50:30,H11,8551.0,H,11,mScarlet,Plate 1,2025-10-30 12:27:46,5,tMangoIV-mScarlet
1925,0 days 00:55:30,H11,11855.0,H,11,mScarlet,Plate 1,2025-10-30 12:32:46,5,tMangoIV-mScarlet
1926,0 days 01:00:30,H11,15931.0,H,11,mScarlet,Plate 1,2025-10-30 12:37:46,5,tMangoIV-mScarlet
1927,0 days 01:05:30,H11,20264.0,H,11,mScarlet,Plate 1,2025-10-30 12:42:46,5,tMangoIV-mScarlet
1928,0 days 01:10:30,H11,24995.0,H,11,mScarlet,Plate 1,2025-10-30 12:47:46,5,tMangoIV-mScarlet
1929,0 days 01:15:30,H11,30261.0,H,11,mScarlet,Plate 1,2025-10-30 12:52:46,5,tMangoIV-mScarlet
1930,0 days 01:20:30,H11,35551.0,H,11,mScarlet,Plate 1,2025-10-30 12:57:46,5,tMangoIV-mScarlet
