VERSION=1.3
ExportFileName=PM HZ 4_2025-05-14_13-24-16_labchip_PURE_Data_C4
SampleLabel=C4
SampleName=PM HZ 4
SampleComment=
SampleAreaConcRatio=0.011999
SampleLowerMarkerTime=12.22
SampleUpperMarkerTime=-1.00
SamplePeakTimes=12.22,15.57,16.30,16.55,16.78,16.97,17.17,17.33,17.65,17.90,18.18,18.30,18.43,18.53,18.77,18.92,19.07,19.37,19.75,20.07,20.67,20.97,21.42,22.25,22.90,23.90,24.73,25.48,26.08,27.17,39.73
SamplePeakSizes=1.298,8.794,11.841,13.014,14.172,15.125,16.209,17.147,19.017,20.576,22.431,23.223,24.146,24.852,26.546,27.668,28.817,31.192,34.379,37.138,42.677,45.597,50.161,59.179,66.706,79.081,90.085,100.486,109.125,125.383,349.455
SamplePeakQuantities=,,11.3672,3.2457,6.7616,3.9461,3.8010,39.8085,9.7678,22.0391,29.2756,178.8153,205.4996,334.3067,52.4276,14.0960,41.6631,23.2472,90.6392,774.7618,878.9955,1035.3837,507.1934,922.8405,813.4781,128.9957,35.9444,296.4484,185.6379,32.0014,5.1457
PlateFileName=2025-05-14_13-24-16_labchip_PURE
PlateAssayName=HT Protein Express 200
PlateBarCode=N/A
WellAquisitionTime=5/14/2025 1:57:35 PM 
PlateDataFrequency=60
PlateDataStartTime=11.00
PlateDataEndTime=42.00
PlateConcUnits=ng/ul
PlateSizeUnits=kDa
PlateLadderSizes=1.40,15.90,20.40,28.90,48.40,68.40,119.20
ChipID=H296P-0563N-03
Operator=ACJS
DATA
Time,Value,Size
6.717,2875.198,0.00
6.733,3235.799,0.00
6.750,3350.388,0.00
6.767,3258.018,0.00
6.783,3139.059,0.00
6.800,3111.374,0.00
6.817,3147.600,0.00
6.833,3124.478,0.00
6.850,3128.393,0.00
6.867,3130.598,0.00
6.883,3134.205,0.00
6.900,3135.979,0.00
6.917,3134.948,0.00
6.933,3134.771,0.00
6.950,3135.092,0.00
6.967,3136.384,0.00
6.983,3138.376,0.00
7.000,3140.443,0.00
7.017,3141.638,0.00
7.033,3142.765,0.00
7.050,3143.299,0.00
7.067,3142.602,0.00
7.083,3142.269,0.00
7.100,3143.072,0.00
7.117,3143.372,0.00
7.133,3142.787,0.00
7.150,3141.412,0.00
7.167,3140.713,0.00
7.183,3140.680,0.00
7.200,3140.633,0.00
7.217,3139.307,0.00
7.233,3138.017,0.00
7.250,3138.035,0.00
7.267,3138.611,0.00
7.283,3139.152,0.00
7.300,3138.993,0.00
7.317,3138.717,0.00
7.333,3139.545,0.00
7.350,3139.526,0.00
7.367,3136.187,0.00
7.383,3130.474,0.00
7.400,3124.021,0.00
7.417,3117.302,0.00
7.433,3111.511,0.00
7.450,3105.651,0.00
7.467,3099.699,0.00
7.483,3093.505,0.00
7.500,3087.938,0.00
7.517,3082.811,0.00
7.533,3076.201,0.00
7.550,3068.764,0.00
7.567,3061.502,0.00
7.583,3054.078,0.00
7.600,3047.473,0.00
7.617,3042.113,0.00
7.633,3036.620,0.00
7.650,3030.414,0.00
7.667,3024.771,0.00
7.683,3019.462,0.00
7.700,3012.720,0.00
7.717,3005.605,0.00
7.733,2998.218,0.00
7.750,2991.698,0.00
7.767,2986.147,0.00
7.783,2981.774,0.00
7.800,2976.505,0.00
7.817,2970.857,0.00
7.833,2965.034,0.00
7.850,2958.506,0.00
7.867,2952.929,0.00
7.883,2948.413,0.00
7.900,2943.398,0.00
7.917,2938.572,0.00
7.933,2932.435,0.00
7.950,2927.040,0.00
7.967,2921.295,0.00
7.983,2915.735,0.00
8.000,2910.259,0.00
8.017,2903.878,0.00
8.033,2899.386,0.00
8.050,2895.298,0.00
8.067,2890.267,0.00
8.083,2884.240,0.00
8.100,2878.052,0.00
8.117,2872.080,0.00
8.133,2866.128,0.00
8.150,2860.331,0.00
8.167,2854.184,0.00
8.183,2848.143,0.00
8.200,2843.735,0.00
8.217,2838.419,0.00
8.233,2832.942,0.00
8.250,2827.397,0.00
8.267,2822.040,0.00
8.283,2816.336,0.00
8.300,2811.330,0.00
8.317,2806.023,0.00
8.333,2799.763,0.00
8.350,2794.145,0.00
8.367,2789.261,0.00
8.383,2783.808,0.00
8.400,2779.425,0.00
8.417,2775.519,0.00
8.433,2772.346,0.00
8.450,2769.505,0.00
8.467,2767.233,0.00
8.483,2765.792,0.00
8.500,2763.796,0.00
8.517,2761.309,0.00
8.533,2759.033,0.00
8.550,2757.541,0.00
8.567,2757.356,0.00
8.583,2757.430,0.00
8.600,2756.929,0.00
8.617,2755.601,0.00
8.633,2754.145,0.00
8.650,2753.943,0.00
8.667,2753.942,0.00
8.683,2753.300,0.00
8.700,2751.776,0.00
8.717,2749.177,0.00
8.733,2745.957,0.00
8.750,2743.103,0.00
8.767,2740.240,0.00
8.783,2737.287,0.00
8.800,2733.403,0.00
8.817,2728.208,0.00
8.833,2723.067,0.00
8.850,2719.692,0.00
8.867,2716.578,0.00
8.883,2712.594,0.00
8.900,2708.153,0.00
8.917,2704.147,0.00
8.933,2699.997,0.00
8.950,2696.062,0.00
8.967,2692.408,0.00
8.983,2688.627,0.00
9.000,2685.318,0.00
9.017,2681.612,0.00
9.033,2677.134,0.00
9.050,2672.553,0.00
9.067,2668.443,0.00
9.083,2665.021,0.00
9.100,2661.814,0.00
9.117,2659.276,0.00
9.133,2657.209,0.00
9.150,2655.005,0.00
9.167,2651.555,0.00
9.183,2649.407,0.00
9.200,2648.031,0.00
9.217,2640.791,0.00
9.233,2635.408,0.00
9.250,2645.078,0.00
9.267,2684.532,0.00
9.283,2761.730,0.00
9.300,2856.767,0.00
9.317,2935.420,0.00
9.333,2975.315,0.00
9.350,2982.034,0.00
9.367,2972.883,0.00
9.383,2962.839,0.00
9.400,2960.484,0.00
9.417,2957.832,0.00
9.433,2950.444,0.00
9.450,2941.579,0.00
9.467,2931.944,0.00
9.483,2922.813,0.00
9.500,2914.590,0.00
9.517,2905.137,0.00
9.533,2893.152,0.00
9.550,2881.783,0.00
9.567,2874.131,0.00
9.583,2875.324,0.00
9.600,2888.530,0.00
9.617,2905.791,0.00
9.633,2910.935,0.00
9.650,2899.505,0.00
9.667,2874.945,0.00
9.683,2844.574,0.00
9.700,2828.105,0.00
9.717,2839.435,0.00
9.733,2884.695,0.00
9.750,2962.945,0.00
9.767,3058.349,0.00
9.783,3116.624,0.00
9.800,3147.981,0.00
9.817,3198.619,0.00
9.833,3224.714,0.00
9.850,3146.843,0.00
9.867,2868.594,0.00
9.883,2382.408,0.00
9.900,1809.768,0.00
9.917,1294.674,0.00
9.933,906.553,0.00
9.950,608.049,0.00
9.967,388.540,0.00
9.983,240.738,0.00
10.000,142.567,0.00
10.017,91.887,0.00
10.033,50.250,0.00
10.050,14.992,0.00
10.067,-4.614,0.00
10.083,-11.579,0.00
10.100,-11.147,0.00
10.117,-9.587,0.00
10.133,-7.974,0.00
10.150,-6.241,0.00
10.167,-4.841,0.00
10.183,-3.868,0.00
10.200,-3.253,0.00
10.217,-2.770,0.00
10.233,-2.232,0.00
10.250,-1.671,0.00
10.267,-1.190,0.00
10.283,-0.900,0.00
10.300,-0.945,0.00
10.317,-1.073,0.00
10.333,-1.035,0.00
10.350,-0.835,0.00
10.367,-0.629,0.00
10.383,-0.493,0.00
10.400,-0.340,0.00
10.417,-0.002,0.00
10.433,0.333,0.00
10.450,0.381,0.00
10.467,-0.074,0.00
10.483,-0.727,0.00
10.500,-1.218,0.00
10.517,-1.381,0.00
10.533,-1.333,0.00
10.550,-1.353,0.00
10.567,-1.383,0.00
10.583,-1.335,0.00
10.600,-1.269,0.00
10.617,-1.225,0.00
10.633,-1.177,0.00
10.650,-1.135,0.00
10.667,-1.057,0.00
10.683,-0.991,0.00
10.700,-1.036,0.00
10.717,-1.063,0.00
10.733,-1.044,0.00
10.750,-0.993,0.00
10.767,-0.973,0.00
10.783,-0.963,0.00
10.800,-0.928,0.00
10.817,-0.845,0.00
10.833,-0.662,0.00
10.850,-0.446,0.00
10.867,-0.279,0.00
10.883,-0.164,0.00
10.900,-0.130,0.00
10.917,-0.171,0.00
