VERSION=1.3
ExportFileName=Factor Mix 16_2025-05-14_13-24-16_labchip_PURE_Data_E1
SampleLabel=E1
SampleName=Factor Mix 16
SampleComment=
SampleAreaConcRatio=0.010619
SampleLowerMarkerTime=12.30
SampleUpperMarkerTime=-1.00
SamplePeakTimes=12.30,15.27,15.65,18.63,19.85,20.28,20.52,20.93,21.25,21.97,22.58,24.25,25.90,26.27,27.63,29.72
SamplePeakSizes=1.102,6.998,8.335,24.196,33.501,37.201,39.274,43.116,46.152,53.383,59.989,79.470,100.808,105.791,125.033,156.061
SamplePeakQuantities=,,,12.7201,24.9673,13.4783,3.2993,6.0927,310.7766,16.1628,8.1788,10.4374,20.1959,28.4128,22.5345,3.1191
PlateFileName=2025-05-14_13-24-16_labchip_PURE
PlateAssayName=HT Protein Express 200
PlateBarCode=N/A
WellAquisitionTime=5/14/2025 1:40:54 PM 
PlateDataFrequency=60
PlateDataStartTime=11.00
PlateDataEndTime=42.00
PlateConcUnits=ng/ul
PlateSizeUnits=kDa
PlateLadderSizes=1.40,15.90,20.40,28.90,48.40,68.40,119.20
ChipID=H296P-0563N-03
Operator=ACJS
DATA
Time,Value,Size
6.700,3368.367,0.00
6.717,3398.324,0.00
6.733,3463.327,0.00
6.750,3424.234,0.00
6.767,3423.911,0.00
6.783,3422.020,0.00
6.800,3423.332,0.00
6.817,3425.048,0.00
6.833,3427.689,0.00
6.850,3427.788,0.00
6.867,3426.756,0.00
6.883,3424.828,0.00
6.900,3423.777,0.00
6.917,3422.863,0.00
6.933,3422.865,0.00
6.950,3424.344,0.00
6.967,3425.197,0.00
6.983,3424.372,0.00
7.000,3423.979,0.00
7.017,3422.885,0.00
7.033,3421.272,0.00
7.050,3421.587,0.00
7.067,3423.080,0.00
7.083,3424.289,0.00
7.100,3424.963,0.00
7.117,3425.225,0.00
7.133,3425.127,0.00
7.150,3425.475,0.00
7.167,3426.732,0.00
7.183,3428.541,0.00
7.200,3429.513,0.00
7.217,3430.274,0.00
7.233,3430.548,0.00
7.250,3430.192,0.00
7.267,3429.861,0.00
7.283,3429.759,0.00
7.300,3429.824,0.00
7.317,3429.522,0.00
7.333,3427.856,0.00
7.350,3423.859,0.00
7.367,3418.355,0.00
7.383,3412.602,0.00
7.400,3405.849,0.00
7.417,3398.348,0.00
7.433,3391.129,0.00
7.450,3384.747,0.00
7.467,3378.779,0.00
7.483,3373.825,0.00
7.500,3368.095,0.00
7.517,3361.455,0.00
7.533,3355.834,0.00
7.550,3351.114,0.00
7.567,3344.270,0.00
7.583,3337.623,0.00
7.600,3330.277,0.00
7.617,3324.115,0.00
7.633,3318.621,0.00
7.650,3313.614,0.00
7.667,3306.369,0.00
7.683,3297.916,0.00
7.700,3290.837,0.00
7.717,3283.298,0.00
7.733,3276.413,0.00
7.750,3269.335,0.00
7.767,3262.635,0.00
7.783,3256.397,0.00
7.800,3249.402,0.00
7.817,3242.134,0.00
7.833,3234.186,0.00
7.850,3226.595,0.00
7.867,3219.681,0.00
7.883,3212.395,0.00
7.900,3204.889,0.00
7.917,3197.331,0.00
7.933,3191.675,0.00
7.950,3186.813,0.00
7.967,3180.892,0.00
7.983,3173.640,0.00
8.000,3165.566,0.00
8.017,3158.092,0.00
8.033,3151.991,0.00
8.050,3146.192,0.00
8.067,3139.693,0.00
8.083,3132.558,0.00
8.100,3126.270,0.00
8.117,3121.206,0.00
8.133,3116.013,0.00
8.150,3109.747,0.00
8.167,3102.702,0.00
8.183,3096.047,0.00
8.200,3089.573,0.00
8.217,3084.031,0.00
8.233,3078.715,0.00
8.250,3072.995,0.00
8.267,3066.960,0.00
8.283,3060.249,0.00
8.300,3053.042,0.00
8.317,3046.221,0.00
8.333,3040.447,0.00
8.350,3036.099,0.00
8.367,3031.231,0.00
8.383,3024.961,0.00
8.400,3018.715,0.00
8.417,3013.205,0.00
8.433,3009.703,0.00
8.450,3006.184,0.00
8.467,3003.356,0.00
8.483,3000.386,0.00
8.500,2997.636,0.00
8.517,2996.058,0.00
8.533,2995.047,0.00
8.550,2994.180,0.00
8.567,2994.187,0.00
8.583,2993.132,0.00
8.600,2992.251,0.00
8.617,2990.867,0.00
8.633,2990.594,0.00
8.650,2991.148,0.00
8.667,2992.276,0.00
8.683,2993.929,0.00
8.700,2994.494,0.00
8.717,2994.281,0.00
8.733,2994.094,0.00
8.750,2993.064,0.00
8.767,2992.166,0.00
8.783,2991.549,0.00
8.800,2990.735,0.00
8.817,2988.854,0.00
8.833,2985.468,0.00
8.850,2981.270,0.00
8.867,2976.611,0.00
8.883,2972.473,0.00
8.900,2969.547,0.00
8.917,2966.563,0.00
8.933,2962.933,0.00
8.950,2958.938,0.00
8.967,2954.495,0.00
8.983,2950.624,0.00
9.000,2947.927,0.00
9.017,2944.999,0.00
9.033,2942.048,0.00
9.050,2938.972,0.00
9.067,2936.030,0.00
9.083,2932.491,0.00
9.100,2929.908,0.00
9.117,2927.592,0.00
9.133,2924.785,0.00
9.150,2920.112,0.00
9.167,2921.531,0.00
9.183,2915.064,0.00
9.200,2903.624,0.00
9.217,2904.718,0.00
9.233,2927.857,0.00
9.250,2996.862,0.00
9.267,3104.109,0.00
9.283,3209.855,0.00
9.300,3277.989,0.00
9.317,3298.925,0.00
9.333,3297.214,0.00
9.350,3285.524,0.00
9.367,3280.921,0.00
9.383,3283.088,0.00
9.400,3277.364,0.00
9.417,3270.150,0.00
9.433,3262.397,0.00
9.450,3253.609,0.00
9.467,3244.289,0.00
9.483,3234.604,0.00
9.500,3226.169,0.00
9.517,3217.266,0.00
9.533,3206.374,0.00
9.550,3195.037,0.00
9.567,3184.195,0.00
9.583,3179.595,0.00
9.600,3184.423,0.00
9.617,3191.394,0.00
9.633,3187.979,0.00
9.650,3171.494,0.00
9.667,3144.555,0.00
9.683,3111.312,0.00
9.700,3088.433,0.00
9.717,3092.345,0.00
9.733,3130.146,0.00
9.750,3205.632,0.00
9.767,3307.112,0.00
9.783,3389.352,0.00
9.800,3421.078,0.00
9.817,3464.402,0.00
9.833,3510.733,0.00
9.850,3474.908,0.00
9.867,3280.891,0.00
9.883,2842.839,0.00
9.900,2248.473,0.00
9.917,1664.185,0.00
9.933,1211.078,0.00
9.950,891.820,0.00
9.967,622.954,0.00
9.983,426.932,0.00
10.000,277.039,0.00
10.017,174.708,0.00
10.033,135.400,0.00
10.050,76.927,0.00
10.067,34.420,0.00
10.083,6.911,0.00
10.100,-4.635,0.00
10.117,-5.884,0.00
10.133,-5.104,0.00
10.150,-4.807,0.00
10.167,-3.692,0.00
10.183,-2.759,0.00
10.200,-2.336,0.00
10.217,-2.091,0.00
10.233,-1.922,0.00
10.250,-1.693,0.00
10.267,-1.350,0.00
10.283,-1.159,0.00
10.300,-1.080,0.00
10.317,-0.983,0.00
10.333,-0.825,0.00
10.350,-0.681,0.00
10.367,-0.582,0.00
10.383,-0.448,0.00
10.400,-0.218,0.00
10.417,0.111,0.00
10.433,0.480,0.00
10.450,0.629,0.00
10.467,0.351,0.00
10.483,-0.136,0.00
10.500,-0.563,0.00
10.517,-0.751,0.00
10.533,-0.817,0.00
10.550,-1.113,0.00
10.567,-1.025,0.00
10.583,-0.436,0.00
10.600,0.269,0.00
10.617,0.620,0.00
10.633,0.286,0.00
10.650,-0.488,0.00
10.667,-1.157,0.00
10.683,-1.286,0.00
10.700,-0.882,0.00
10.717,-0.906,0.00
10.733,-0.886,0.00
10.750,-0.896,0.00
10.767,-0.898,0.00
10.783,-0.869,0.00
10.800,-0.880,0.00
10.817,-0.958,0.00
10.833,-1.030,0.00
10.850,-1.020,0.00
10.867,-0.940,0.00
10.883,-0.889,0.00
10.900,-0.886,0.00
10.917,-0.887,0.00
10.933,-0.867,0.00
10.950,-0.819,0.00
10.967,-0.763,0.00
10.983,-0.761,0.00
11.000,-0.775,0.00
11.017,-0.793,0.00
11.033,-0.796,0.00
11.050,-0.725,0.00
11.067,-0.590,0.00
11.083,-0.282,0.00
11.100,0.181,0.00
11.117,0.713,0.00
11.133,1.064,0.00
11.150,1.025,0.00
11.167,0.694,0.00
11.183,0.286,0.00
11.200,0.022,0.00
11.217,-0.033,0.00
11.233,-0.043,0.00
11.250,-0.083,0.00
11.267,-0.131,0.00
11.283,-0.204,0.00
11.300,-0.267,0.00
11.317,-0.301,0.00
11.333,-0.225,0.00
11.350,-0.084,0.00
11.367,-0.047,0.00
11.383,-0.127,0.00
11.400,-0.292,0.00
11.417,-0.460,0.00
11.433,-0.563,0.00
11.450,-0.649,0.00
11.467,-0.628,0.00
11.483,-0.444,0.00
11.500,-0.251,0.00
11.517,-0.022,0.00
11.533,0.456,0.00
11.550,0.889,0.00
11.567,0.821,0.00
11.583,0.175,0.00
11.600,-0.725,0.00
11.617,-1.512,0.00
11.633,-1.721,0.00
11.650,-1.420,0.00
11.667,-1.255,0.00
11.683,-1.307,0.00
11.700,-1.312,0.00
11.717,-1.264,0.00
11.733,-1.210,0.00
11.750,-1.147,0.00
11.767,-1.222,0.00
11.783,-1.323,0.00
11.800,-1.353,0.00
11.817,-1.277,0.00
11.833,-1.166,0.00
11.850,-1.114,0.00
11.867,-1.180,0.00
11.883,-1.328,0.00
11.900,-1.462,0.00
11.917,-1.549,0.00
11.933,-1.646,0.00
11.950,-1.706,0.00
11.967,-1.694,0.00
11.983,-1.573,0.00
12.000,-1.385,0.00
12.017,-1.307,0.00
12.033,-1.395,0.00
12.050,-1.559,0.00
12.067,-1.669,0.00
12.083,-1.647,0.00
12.100,-1.541,0.00
12.117,-1.476,0.00
12.133,-1.505,0.00
12.150,-1.601,0.00
12.167,-1.666,0.00
12.183,-1.773,0.00
12.200,-2.016,0.00
12.217,-2.133,0.00
12.233,-0.205,0.00
12.250,6.177,0.00
12.267,6.034,0.00
12.283,-14.988,0.00
12.300,11.607,0.00
12.317,246.682,0.00
12.333,713.796,0.00
12.350,1186.636,0.00
12.367,1360.846,0.00
12.383,1107.292,0.00
12.400,607.673,0.00
12.417,175.310,0.00
12.433,-6.993,0.00
12.450,-12.148,0.00
12.467,6.196,0.00
12.483,5.065,0.00
12.500,-0.464,0.00
12.517,-1.849,0.00
12.533,-1.582,0.00
12.550,-1.241,0.00
12.567,-1.062,0.00
12.583,-0.965,0.00
12.600,-0.769,0.00
12.617,-0.514,0.00
12.633,-0.325,0.00
12.650,-0.369,0.00
12.667,-0.623,0.00
12.683,-0.826,1.41
12.700,-0.826,1.43
12.717,-0.746,1.45
12.733,-0.751,1.47
12.750,-0.884,1.48
12.767,-0.974,1.50
12.783,-0.922,1.52
12.800,-0.837,1.54
12.817,-0.796,1.56
12.833,-0.825,1.58
12.850,-0.832,1.60
12.867,-0.744,1.62
12.883,-0.673,1.64
12.900,-0.650,1.66
12.917,-0.630,1.68
12.933,-0.621,1.70
12.950,-0.583,1.72
12.967,-0.460,1.74
12.983,-0.231,1.76
13.000,0.014,1.78
13.017,0.076,1.80
13.033,-0.095,1.82
13.050,-0.287,1.84
13.067,-0.381,1.86
13.083,-0.319,1.89
13.100,-0.079,1.91
13.117,0.075,1.93
13.133,0.101,1.95
13.150,0.017,1.97
13.167,-0.035,2.00
13.183,0.003,2.02
13.200,0.048,2.04
13.217,0.141,2.07
13.233,0.174,2.09
13.250,0.152,2.11
13.267,0.246,2.14
13.283,0.408,2.16
13.300,0.475,2.19
13.317,0.462,2.21
13.333,0.423,2.24
13.350,0.433,2.26
13.367,0.511,2.28
13.383,0.604,2.31
13.400,0.745,2.34
13.417,0.838,2.36
13.433,0.939,2.39
13.450,0.979,2.41
13.467,0.994,2.44
13.483,0.988,2.47
13.500,0.976,2.49
13.517,0.986,2.52
13.533,0.970,2.55
13.550,0.899,2.57
13.567,0.880,2.60
13.583,0.956,2.63
13.600,1.022,2.66
13.617,1.033,2.68
13.633,1.043,2.71
13.650,1.067,2.74
13.667,1.008,2.77
13.683,1.019,2.80
13.700,1.119,2.83
13.717,1.189,2.86
13.733,1.256,2.89
13.750,1.319,2.92
13.767,1.370,2.95
13.783,1.373,2.98
13.800,1.455,3.01
13.817,1.489,3.04
13.833,1.446,3.07
13.850,1.406,3.10
13.867,1.506,3.13
13.883,1.602,3.16
13.900,1.706,3.19
13.917,1.684,3.22
13.933,1.589,3.26
13.950,1.404,3.29
13.967,1.335,3.32
13.983,1.145,3.35
14.000,1.104,3.39
14.017,1.187,3.42
14.033,1.290,3.45
14.050,1.263,3.49
14.067,1.175,3.52
14.083,1.183,3.55
14.100,1.277,3.59
14.117,1.363,3.62
14.133,1.410,3.66
14.150,1.293,3.69
14.167,1.106,3.73
14.183,0.933,3.76
14.200,0.777,3.80
14.217,0.639,3.83
14.233,0.532,3.87
14.250,0.477,3.91
14.267,0.492,3.94
